     104  190311.0-372322   19 03 11.00   -37 23 22.7     -999	 1.89e-02	 1.13e-02	     0.80	 5.98e+00	-1.79e-01	-1.06e-01	 43	 41	120	-999	 8.05e-02	 2.39e-02	     0.24	 9.37e+00	 6.86e-01	 2.04e-01	 42	 35	161	  10	 1.37e-01	 5.52e-02	     0.23	 5.51e+00	 3.05e-01	 1.23e-01	 42	 18	147	  10	 1.40e-01	 4.80e-02	     0.22	 4.35e+00	 1.88e-01	 6.47e-02	 38	 24	148	   8	 1.32e-01	 5.50e-02	     0.23      1.16e-01	 4.86e-02	 36	 36	164	   9	  0.55	     0.22	   0.18	   2.44	 28	 18	136	3	   0	   0	 3	HH 863A                                 	             	             	no SED fit                                                                                          
     105  190312.1-371956   19 03 12.20   -37 19 56.5     -999	 6.17e-03	 6.70e-03	     0.51	 2.01e+00	-7.64e-02	-8.29e-02	 50	 39	165	-999	 3.54e-02	 1.67e-02	     0.15	 4.64e+00	 3.96e-01	 1.86e-01	 49	 40	170	   7	 8.23e-02	 2.47e-02	     0.17	 4.44e+00	 2.57e-01	 7.72e-02	 37	 31	178	   7	 1.03e-01	 3.37e-02	     0.18	 2.88e+00	 1.46e-01	 4.77e-02	 29	 24	 81	-999	 7.33e-02	 4.31e-02	     0.12      5.50e-02	 3.23e-02	 36	 36	 54	   6	  0.43	     0.19	   0.17	   2.23	 27	 23	118	2	   0	   0	 1	HH 863B                                 	             	             	no SED fit                                                                                          
     106  190313.4-371149   19 03 13.41   -37 11 49.7        4	-4.15e-02	 1.02e-02	     2.11	-1.78e+01	-2.07e+00	 5.07e-01	 78	 67	 49	   8	 1.07e-01	 2.77e-02	     0.23	 1.67e+01	 2.13e+00	 5.53e-01	 69	 52	111	  25	 3.84e-01	 1.11e-01	     0.27	 2.39e+01	 2.47e+00	 7.14e-01	 60	 30	 83	  33	 6.24e-01	 1.12e-01	     0.41	 2.49e+01	 2.24e+00	 4.02e-01	 49	 37	 95	  35	 6.16e-01	 1.10e-01	     0.38      1.33e+00	 2.36e-01	 59	 40	 97	  49	  4.03	     0.68	   2.78	   5.93	 53	 42	125	4	   1	   2	 3	                                        	             	             	                                                                                                    
     107  190313.6-371329   19 03 13.63   -37 13 29.4        6	-2.05e-02	 3.64e-03	    -3.23	-7.82e+00	-4.14e-01	 7.36e-02	 58	 54	114	  38	 6.23e-01	 1.21e-01	     1.16	 4.91e+01	 3.27e+00	 6.33e-01	 31	 23	 83	  87	 1.42e+00	 3.13e-01	     1.23	 6.08e+01	 4.43e+00	 9.71e-01	 30	 24	177	  85	 1.33e+00	 2.63e-01	     0.98	 4.04e+01	 2.56e+00	 5.07e-01	 31	 27	  3	  59	 8.57e-01	 1.89e-01	     0.61      1.21e+00	 2.67e-01	 42	 36	146	  70	  5.51	     1.07	   2.59	   5.17	 35	 25	173	4	   1	   1	 3	2MASS J19031609-3714080                 	             	             	                                                                                                    
     108  190314.7-372411   19 03 14.74   -37 24 11.3     -999	 2.67e-03	 2.91e-03	     0.54	 1.09e+00	 6.54e-02	 7.11e-02	 66	 61	131	-999	 5.36e-02	 2.73e-02	     0.15	 8.71e+00	 1.61e+00	 8.20e-01	 66	 64	119	   9	 1.39e-01	 4.62e-02	     0.19	 7.67e+00	 5.45e-01	 1.81e-01	 50	 26	 27	  11	 1.44e-01	 3.88e-02	     0.19	 5.28e+00	 3.99e-01	 1.08e-01	 52	 29	174	  13	 1.70e-01	 4.43e-02	     0.25      3.00e-01	 7.82e-02	 53	 39	 15	  10	  0.50	     0.17	   0.22	   2.97	 51	 18	171	3	   0	   1	 3	VSS VIII-8                              	             	             	                                                                                                    
     109  190316.4-371408   19 03 16.46   -37 14 09.0       80	 9.72e-01	 1.71e-02	    51.00	 3.91e+01	 1.62e+00	 2.85e-02	 12	  8	130	  38	 9.34e-01	 3.72e-02	     2.28	 2.76e+01	 8.39e-01	 3.34e-02	 14	 13	129	  33	 5.44e-01	 1.21e-01	     0.61	 1.37e+01	 4.40e-01	 9.81e-02	 18	 18	 33	  15	 3.24e-01	 1.23e-01	     0.32	 8.40e+00	 3.28e-01	 1.25e-01	 24	 24	  6	-999	 1.87e-01	 1.18e-01	     0.15      5.34e-02	 3.38e-02	 36	 36	140	  12	  1.05	     0.27	   0.26	   3.84	 18	 18	 91	4	   0	   2	 4	2MASS J19031609-3714080                 	J190316.10-37	CrA-45       	no SED fit, spatially unresolved in col. dens                                                       
     110  190318.8-370958   19 03 18.83   -37 09 58.9        2	-1.54e-02	 6.56e-03	     1.25	-2.68e+00	-3.14e-03	 1.33e-03	 37	 17	124	-999	 2.81e-02	 1.83e-02	     0.07	 3.20e+00	 1.77e-01	 1.15e-01	 41	 34	 70	   6	 1.15e-01	 2.00e-02	     0.13	 3.45e+00	 1.54e-01	 2.67e-02	 23	 18	 11	   7	 1.22e-01	 3.18e-02	     0.12	 3.58e+00	 1.35e-01	 3.53e-02	 32	 24	178	   7	 1.16e-01	 3.37e-02	     0.11      1.17e-01	 3.39e-02	 48	 36	  4	   9	  0.84	     0.21	   0.27	   3.99	 26	 18	  5	3	   0	   2	 3	                                        	             	             	                                                                                                    
     111  190321.5-371757   19 03 21.51   -37 17 57.7     -999	 2.28e-03	 1.81e-03	    -0.73	 9.37e-01	 3.97e-01	 3.14e-01	 70	 60	133	  10	 3.11e-02	 3.32e-02	     0.11	 3.40e+00	 6.78e-01	 7.25e-01	 67	 24	  3	  26	 3.41e-01	 6.38e-02	     0.49	 1.54e+01	 1.11e+00	 2.08e-01	 48	 20	  2	  34	 4.86e-01	 1.16e-01	     0.72	 1.62e+01	 1.08e+00	 2.57e-01	 49	 24	  4	  29	 4.60e-01	 1.20e-01	     0.79      5.96e-01	 1.56e-01	 50	 36	  3	  38	  2.52	     0.69	   1.21	   3.63	 46	 22	  3	4	   2	   2	 3	                                        	             	             	                                                                                                    
     112  190322.8-371114   19 03 22.89   -37 11 14.7        5	-1.79e-02	 3.36e-03	     2.81	-3.93e+00	-3.22e-03	 6.06e-04	 48	 21	 86	-999	 1.48e-01	 2.11e-02	     0.24	 1.65e+01	 6.62e-01	 9.43e-02	 46	 30	 14	  17	 2.39e-01	 3.77e-02	     0.19	 1.02e+01	 6.23e-01	 9.83e-02	 44	 19	  4	  20	 2.67e-01	 3.29e-02	     0.19	 8.72e+00	 5.07e-01	 6.25e-02	 45	 24	  2	  18	 2.15e-01	 4.81e-02	     0.16      2.12e-01	 4.74e-02	 39	 36	  8	  21	  1.26	     0.21	   0.57	   6.06	 44	 21	  2	3	   2	   1	 1	                                        	             	             	                                                                                                    
     113  190324.8-371222   19 03 24.87   -37 12 22.1        3	-1.62e-02	 6.39e-03	     1.39	-2.66e+00	-6.63e-03	 2.62e-03	 43	 15	  4	-999	 9.62e-02	 1.95e-02	     0.16	 9.47e+00	 5.07e-01	 1.03e-01	 40	 26	129	  12	 1.66e-01	 4.27e-02	     0.14	 6.13e+00	 3.16e-01	 8.15e-02	 34	 18	116	  10	 1.63e-01	 4.94e-02	     0.12	 5.20e+00	 2.21e-01	 6.68e-02	 41	 24	126	-999	 8.50e-02	 4.03e-02	     0.05      8.50e-02	 4.03e-02	 42	 36	 84	  12	  0.82	     0.15	   0.29	   5.64	 31	 18	117	2	   3	   2	 1	DOBASHI 7602                            	             	             	no SED fit                                                                                          
     114  190325.6-371431   19 03 25.66   -37 14 31.7     -999	 3.07e-02	 1.38e-02	     0.94	 1.16e+01	 1.42e-01	 6.41e-02	 61	 49	 83	-999	 2.59e-08	 2.37e-02	     0.00	 2.52e-06	 1.08e-07	 9.84e-02	 40	 26	 28	   9	 2.31e-01	 5.97e-02	     0.24	 1.16e+01	 8.14e-01	 2.10e-01	 65	 21	174	  13	 1.86e-01	 7.70e-02	     0.15	 6.50e+00	 4.28e-01	 1.78e-01	 64	 24	180	  12	 1.23e-01	 1.57e-01	     0.09      1.14e-01	 1.45e-01	 41	 36	103	  14	  0.84	     0.16	   0.34	   5.19	 45	 18	168	3	   0	   1	 1	2MASS J19032429-3715076                 	             	             	no SED fit                                                                                          
     115  190325.8-370309   19 03 25.88   -37 03 09.6        5	-8.39e-03	 1.61e-03	     2.98	-1.19e+00	-9.45e-02	 1.82e-02	 32	 15	 92	-999	 9.64e-03	 1.73e-02	     0.03	 1.22e+00	 5.14e-02	 9.20e-02	 46	 39	 77	   9	 1.30e-01	 2.30e-02	     0.23	 4.50e+00	 2.05e-01	 3.64e-02	 30	 18	 29	   7	 1.27e-01	 2.39e-02	     0.22	 3.73e+00	 1.76e-01	 3.30e-02	 32	 24	 48	-999	 7.72e-02	 1.95e-02	     0.12      5.32e-02	 1.34e-02	 36	 36	 73	   7	  0.55	     0.25	   0.19	   2.17	 29	 18	 54	2	   0	   0	 1	ISO-CrA 212                             	             	             	no SED fit                                                                                          
     116  190329.3-370816   19 03 29.32   -37 08 16.7        3	-1.21e-02	 3.72e-03	     1.85	-1.90e+00	-1.61e-03	 4.96e-04	 59	 12	118	-999	 6.38e-02	 1.94e-02	     0.18	 8.01e+00	 2.58e-01	 7.84e-02	 47	 38	 25	   8	 1.12e-01	 2.04e-02	     0.16	 4.46e+00	 2.51e-01	 4.56e-02	 33	 20	151	   8	 1.35e-01	 2.50e-02	     0.18	 4.24e+00	 2.20e-01	 4.09e-02	 39	 24	163	-999	 1.05e-01	 2.39e-02	     0.12      1.00e-01	 2.29e-02	 40	 36	151	   7	  0.54	     0.19	   0.22	   2.81	 34	 20	169	2	   0	   0	 1	                                        	             	             	no SED fit                                                                                          
     117  190331.3-371326   19 03 31.39   -37 13 26.3     -999	 5.91e-03	 3.19e-03	     1.01	 1.55e+00	 1.29e-02	 6.98e-03	 39	 30	 20	-999	 5.94e-02	 2.01e-02	     0.10	 5.94e+00	 5.21e-01	 1.77e-01	 36	 29	 85	  17	 2.73e-01	 5.22e-02	     0.19	 9.31e+00	 4.25e-01	 8.12e-02	 29	 18	 14	  17	 2.75e-01	 8.93e-02	     0.17	 8.34e+00	 2.89e-01	 9.39e-02	 35	 24	 13	  12	 1.98e-01	 9.46e-02	     0.12      1.72e-01	 8.23e-02	 45	 36	  9	  21	  1.65	     0.26	   0.55	   6.39	 28	 18	 18	3	   3	   2	 3	                                        	             	             	no SED fit                                                                                          
     118  190334.2-371035   19 03 34.22   -37 10 35.1     -999	 3.01e-03	 4.26e-03	     0.38	 7.74e-01	 1.64e-01	 2.33e-01	 42	 28	144	-999	 4.99e-02	 1.97e-02	     0.13	 4.98e+00	 2.41e-01	 9.47e-02	 36	 29	168	   8	 1.03e-01	 2.28e-02	     0.13	 4.16e+00	 2.22e-01	 4.91e-02	 34	 20	165	   8	 1.25e-01	 2.09e-02	     0.14	 3.67e+00	 1.64e-01	 2.73e-02	 32	 24	156	-999	 6.70e-02	 3.69e-02	     0.07      4.35e-02	 2.40e-02	 38	 36	167	   8	  0.52	     0.15	   0.19	   3.47	 29	 19	161	2	   0	   0	 1	                                        	             	             	no SED fit                                                                                          
     119  190335.7-372351   19 03 35.71   -37 23 51.2     -999	 5.09e-03	 3.92e-03	     0.72	 1.98e+00	-2.38e-01	-1.84e-01	 59	 56	 13	-999	 6.35e-02	 2.32e-02	     0.12	 7.88e+00	 3.58e-01	 1.31e-01	 58	 32	 87	   9	 1.46e-01	 4.30e-02	     0.14	 6.25e+00	 3.54e-01	 1.04e-01	 52	 18	103	  10	 1.51e-01	 4.56e-02	     0.14	 4.97e+00	 2.72e-01	 8.23e-02	 46	 24	106	   7	 1.87e-01	 4.63e-02	     0.18      2.28e-01	 5.65e-02	 42	 36	114	  11	  0.77	     0.18	   0.32	   4.21	 44	 18	103	3	   3	   1	 3	2MASS J19033113-3723302                 	             	             	no SED fit                                                                                          
     120  190339.2-371547   19 03 39.21   -37 15 47.9     -999	 4.82e-04	 3.10e-04	     0.91	 4.57e-02	 1.83e-01	 1.18e-01	 42	  8	 42	-999	 6.42e-02	 2.47e-02	     0.11	 5.95e+00	 5.11e-02	 1.96e-02	 39	 24	 32	  14	 2.07e-01	 3.56e-02	     0.18	 5.85e+00	 2.59e-01	 4.47e-02	 21	 18	 26	  10	 1.40e-01	 1.05e-01	     0.11	 3.97e+00	 1.36e-01	 1.02e-01	 29	 24	 29	   8	 1.10e-01	 1.10e-01	     0.09      1.06e-01	 1.06e-01	 37	 36	172	  10	  0.87	     0.18	   0.25	   4.82	 22	 18	 17	3	   0	   1	 3	                                        	             	             	no SED fit                                                                                          
     121  190341.9-371346   19 03 41.95   -37 13 46.6     -999	 1.59e-02	 9.49e-03	     0.85	 5.13e+00	-1.01e-01	-6.02e-02	 46	 42	139	-999	 1.53e-02	 2.26e-02	     0.03	 2.02e+00	-3.35e-01	-4.96e-01	 50	 40	168	  12	 2.10e-01	 5.93e-02	     0.14	 8.82e+00	 5.96e-01	 1.68e-01	 48	 18	 12	  16	 3.56e-01	 1.39e-01	     0.20	 1.13e+01	 6.39e-01	 2.49e-01	 40	 24	  2	  20	 2.89e-01	 2.02e-01	     0.16      3.53e-01	 2.46e-01	 59	 36	169	  24	  2.00	     0.26	   0.76	   7.82	 36	 18	 11	3	   2	   0	 3	                                        	             	             	no SED fit                                                                                          
     122  190345.7-371523   19 03 45.73   -37 15 23.9     -999	 8.91e-04	 2.21e-03	    -0.23	 2.54e-02	 2.27e-02	 5.65e-02	  8	  8	  0	-999	 4.56e-02	 1.92e-02	     0.08	 4.67e+00	 1.22e-01	 5.12e-02	 39	 29	163	  10	 1.64e-01	 3.46e-02	     0.13	 5.49e+00	 3.27e-01	 6.89e-02	 25	 19	 17	  12	 1.76e-01	 1.26e-01	     0.11	 5.14e+00	 2.21e-01	 1.58e-01	 31	 24	 11	   8	 1.71e-01	 1.96e-01	     0.10      1.77e-01	 2.03e-01	 36	 36	  9	  16	  1.13	     0.17	   0.43	   6.59	 34	 19	  0	3	   0	   2	 3	[DB2002b] G359.78-18.30                 	             	             	no SED fit                                                                                          
     123  190349.5-372024   19 03 49.59   -37 20 24.3     -999	 2.38e-03	 2.56e-03	    -0.51	 7.55e-01	 4.95e-01	 5.31e-01	 95	 29	163	   9	 7.08e-02	 2.53e-02	     0.15	 1.01e+01	 1.64e+00	 5.86e-01	 98	 36	130	  18	 4.47e-01	 5.69e-02	     0.48	 3.07e+01	 4.28e+00	 5.45e-01	 56	 39	 96	  23	 5.25e-01	 9.19e-02	     0.50	 2.31e+01	 3.20e+00	 5.59e-01	 62	 45	108	  27	 4.65e-01	 1.07e-01	     0.42      1.51e+00	 3.48e-01	 66	 53	134	  24	  2.33	     0.59	   1.59	   3.94	 53	 40	 89	4	   3	   2	 3	                                        	             	             	                                                                                                    
     124  190353.2-371927   19 03 53.21   -37 19 27.7        2	-1.34e-02	 8.10e-03	     0.89	-2.34e+00	 1.10e-02	-6.61e-03	 32	 19	172	-999	 3.31e-02	 2.05e-02	     0.07	 2.56e+00	 1.96e-01	 1.22e-01	 28	 24	 68	  12	 2.16e-01	 4.72e-02	     0.19	 6.47e+00	 3.35e-01	 7.30e-02	 21	 19	 32	  10	 2.21e-01	 8.44e-02	     0.17	 6.28e+00	 2.89e-01	 1.10e-01	 29	 25	120	   6	 2.03e-01	 1.13e-01	     0.17      2.68e-01	 1.49e-01	 43	 36	119	  13	  1.04	     0.20	   0.30	   5.20	 20	 19	132	3	   3	   2	 3	1FGL J1903.8-3718c                      	             	             	no SED fit                                                                                          
     125  190356.0-372013   19 03 56.06   -37 20 13.3     -999	 1.56e-02	 6.45e-03	     1.28	 5.97e+00	-3.44e-01	-1.42e-01	 57	 56	143	-999	 4.85e-02	 2.51e-02	     0.10	 6.36e+00	 3.30e-01	 1.70e-01	 49	 40	172	  15	 2.40e-01	 5.52e-02	     0.21	 1.26e+01	 7.47e-01	 1.72e-01	 50	 24	106	  20	 3.59e-01	 9.26e-02	     0.29	 1.27e+01	 8.39e-01	 2.16e-01	 39	 32	 93	  18	 3.20e-01	 6.11e-02	     0.27      4.37e-01	 8.33e-02	 41	 37	 49	  23	  1.53	     0.27	   0.80	   5.58	 49	 25	104	3	   2	   2	 3	                                        	             	             	                                                                                                    
     126  190358.3-371808   19 03 58.30   -37 18 09.0        4	-1.69e-02	 4.49e-03	     2.06	-3.69e+00	 2.50e-03	-6.67e-04	 48	 20	130	-999	 1.03e-01	 2.62e-02	     0.19	 1.04e+01	 5.08e-01	 1.29e-01	 38	 29	134	   9	 1.44e-01	 6.54e-02	     0.12	 6.22e+00	 3.92e-01	 1.78e-01	 32	 23	 12	  11	 2.28e-01	 6.83e-02	     0.17	 7.36e+00	 4.22e-01	 1.26e-01	 34	 28	146	   8	 1.81e-01	 1.03e-01	     0.13      2.03e-01	 1.16e-01	 43	 36	158	  11	  0.83	     0.15	   0.40	   5.54	 34	 26	171	3	   0	   1	 3	                                        	             	             	no SED fit                                                                                          
     127  190401.2-371618   19 04 01.23   -37 16 18.9     -999	 8.49e-03	 8.88e-03	     0.48	 3.07e+00	-1.44e-01	-1.51e-01	 56	 47	 25	   7	 1.72e-01	 2.29e-02	     0.31	 8.21e+00	 5.57e-01	 7.40e-02	 23	 14	147	  32	 9.17e-01	 7.15e-02	     0.65	 5.61e+01	 5.51e+00	 4.30e-01	 47	 34	131	  53	 1.23e+00	 9.41e-02	     0.80	 4.44e+01	 3.53e+00	 2.71e-01	 51	 28	170	  73	 1.42e+00	 1.33e-01	     0.88      2.48e+00	 2.31e-01	 45	 39	168	  91	  8.12	     1.11	   5.57	   7.29	 58	 39	164	4	   3	   1	 2	JCMTSF J190359.6-371614                 	             	             	                                                                                                    
     128  190401.3-371846   19 04 01.33   -37 18 46.1        7	-1.84e-02	 2.55e-03	     4.13	-2.21e+00	-2.08e-03	 2.87e-04	 33	 12	 48	-999	 3.42e-18	 1.59e-02	     0.00	 3.33e-16	 2.32e-17	 1.08e-01	 36	 28	117	   7	 1.01e-01	 6.58e-02	     0.09	 3.78e+00	 1.44e-01	 9.44e-02	 34	 18	 88	   7	 1.01e-01	 6.62e-02	     0.08	 3.00e+00	 1.21e-01	 7.95e-02	 33	 24	 84	   7	 1.08e-01	 8.30e-02	     0.09      1.46e-01	 1.12e-01	 46	 36	 63	  10	  0.91	     0.18	   0.29	   5.14	 21	 21	 94	3	   0	   1	-1	                                        	             	             	no SED fit, low 250 micron flux                                                                     
     129  190402.8-364716   19 04 02.89   -36 47 16.2     -999	 2.89e-03	 1.13e-03	     1.47	 1.22e+00	 9.07e-03	 3.55e-03	 82	 60	161	   6	 1.26e-01	 3.44e-02	     1.06	 1.74e+01	 1.55e+00	 4.24e-01	 55	 42	 70	  10	 1.47e-01	 2.40e-02	     0.72	 9.03e+00	 8.36e-01	 1.37e-01	 44	 36	101	   9	 1.45e-01	 2.85e-02	     0.67	 5.28e+00	 4.35e-01	 8.58e-02	 44	 31	 96	   8	 1.14e-01	 3.07e-02	     0.61      1.93e-01	 5.20e-02	 50	 39	 95	   6	  0.46	     0.56	   0.33	   0.81	 57	 45	 55	4	   0	   0	 1	                                        	             	             	                                                                                                    
     130  190406.2-371651   19 04 06.20   -37 16 51.1     -999	 9.33e-03	 6.52e-03	     0.78	 3.27e+00	-1.53e-01	-1.07e-01	 51	 47	 71	-999	 4.35e-02	 2.25e-02	     0.07	 4.75e+00	 2.39e-01	 1.24e-01	 37	 34	 60	  17	 3.60e-01	 6.74e-02	     0.22	 2.06e+01	 1.40e+00	 2.62e-01	 43	 31	 73	  23	 7.60e-01	 9.67e-02	     0.42	 2.70e+01	 1.80e+00	 2.29e-01	 50	 28	 82	  30	 9.51e-01	 1.21e-01	     0.51      1.75e+00	 2.24e-01	 55	 43	 89	  40	  5.60	     0.72	   3.21	   7.78	 50	 28	 80	3	   3	   2	 2	                                        	             	             	                                                                                                    
     131  190406.6-371359   19 04 06.60   -37 13 59.8     -999	 4.84e-04	 9.45e-04	    -0.29	 1.41e-01	-7.61e-02	-1.49e-01	 85	 26	 25	-999	 2.24e-02	 1.78e-02	     0.04	 3.02e+00	 9.38e-03	 7.48e-03	 49	 43	  8	  19	 2.88e-01	 4.24e-02	     0.21	 1.34e+01	 9.15e-01	 1.35e-01	 35	 25	159	  26	 4.72e-01	 7.36e-02	     0.28	 1.61e+01	 1.12e+00	 1.75e-01	 37	 30	160	  32	 6.14e-01	 1.11e-01	     0.36      1.03e+00	 1.86e-01	 55	 37	176	  43	  3.88	     0.54	   2.25	   7.17	 45	 31	156	3	   2	   1	 3	                                        	             	             	no SED fit                                                                                          
     132  190409.3-372319   19 04 09.39   -37 23 19.2     -999	 1.36e-04	 6.62e-04	     0.12	 3.88e-03	-4.87e-02	-2.37e-01	  8	  8	 22	  11	 1.31e-01	 2.37e-02	     0.43	 1.35e+01	 1.09e+00	 1.96e-01	 53	 24	 37	  40	 5.37e-01	 3.48e-02	     0.67	 2.40e+01	 1.74e+00	 1.13e-01	 42	 21	 27	  45	 6.72e-01	 3.76e-02	     0.78	 2.22e+01	 1.48e+00	 8.29e-02	 44	 25	 30	  44	 6.47e-01	 4.52e-02	     0.82      9.19e-01	 6.43e-02	 47	 36	 33	  51	  3.90	     1.16	   1.94	   3.37	 41	 25	 29	4	   2	   1	 3	                                        	             	             	                                                                                                    
     133  190418.7-373556   19 04 18.80   -37 35 56.7     -999	 6.97e-02	 1.35e-02	     1.10	 1.35e+01	 1.94e-01	 3.75e-02	 31	 23	172	  17	 3.69e-01	 2.22e-02	     4.84	 1.19e+01	 6.19e-01	 3.73e-02	 15	 13	 59	  21	 2.89e-01	 1.81e-02	     1.84	 7.32e+00	 3.19e-01	 1.99e-02	 18	 18	 45	  10	 1.30e-01	 1.69e-02	     0.79	 3.39e+00	 1.44e-01	 1.86e-02	 25	 24	 53	-999	 9.63e-02	 3.00e-02	     0.38      4.04e-02	 1.26e-02	 36	 36	 86	   8	  0.56	     0.71	   0.15	   0.80	 18	 18	 43	3	   0	   0	-1	LEDA 210214                             	             	             	low mass candidate                                                                                  
     134  190420.8-373010   19 04 20.82   -37 30 10.7        2	-6.08e-03	 3.02e-03	     1.14	-1.80e+00	 1.05e-01	-5.21e-02	 56	 30	 47	   8	 1.40e-01	 2.13e-02	     0.50	 1.57e+01	 1.29e+00	 1.97e-01	 42	 32	  2	  21	 3.07e-01	 1.90e-02	     0.47	 1.58e+01	 1.16e+00	 7.17e-02	 43	 25	179	  19	 3.17e-01	 2.08e-02	     0.43	 1.09e+01	 7.17e-01	 4.72e-02	 43	 28	169	  17	 3.19e-01	 4.13e-02	     0.51      5.89e-01	 7.62e-02	 51	 36	177	  15	  1.20	     0.45	   0.60	   2.66	 43	 24	178	4	   3	   1	 3	                                        	             	             	                                                                                                    
     135  190426.4-372943   19 04 26.44   -37 29 43.4        2	-7.86e-03	 4.17e-03	     1.09	-2.52e+00	 4.39e-02	-2.33e-02	 83	 30	 33	   8	 1.30e-01	 2.50e-02	     0.57	 2.07e+01	 2.98e+00	 5.72e-01	 69	 56	 70	  24	 4.14e-01	 4.41e-02	     0.70	 2.88e+01	 3.60e+00	 3.83e-01	 56	 41	101	  28	 4.69e-01	 3.75e-02	     0.70	 1.98e+01	 2.30e+00	 1.84e-01	 56	 42	 96	  29	 4.68e-01	 5.51e-02	     0.73      1.25e+00	 1.47e-01	 58	 47	 96	  31	  2.28	     0.88	   1.56	   2.59	 52	 41	105	4	   2	   1	 3	                                        	             	             	                                                                                                    
     136  190427.4-372258   19 04 27.41   -37 22 58.1     -999	 3.64e-02	 1.37e-02	     1.12	 1.55e+01	 1.89e-01	 7.11e-02	 77	 64	 83	-999	 1.01e-01	 2.55e-02	     0.36	 1.54e+01	 1.24e+00	 3.13e-01	 63	 51	102	  15	 2.53e-01	 1.36e-02	     0.50	 1.44e+01	 1.34e+00	 7.16e-02	 55	 27	164	  17	 2.92e-01	 1.29e-02	     0.52	 1.07e+01	 9.08e-01	 4.02e-02	 56	 28	164	  16	 2.59e-01	 1.59e-02	     0.50      5.19e-01	 3.19e-02	 61	 36	165	  17	  1.25	     0.54	   0.71	   2.33	 57	 26	161	3	   1	   0	 3	                                        	             	             	                                                                                                    
     137  190445.3-371112   19 04 45.31   -37 11 12.7        2	-1.67e-02	 8.18e-03	     1.02	-6.64e+00	-1.10e-02	 5.42e-03	 68	 55	  7	-999	 4.72e-02	 2.31e-02	     0.15	 7.67e+00	 8.02e-01	 3.92e-01	 67	 63	 16	   9	 1.32e-01	 2.19e-02	     0.22	 6.91e+00	 6.04e-01	 1.00e-01	 53	 24	 18	  11	 1.65e-01	 2.76e-02	     0.26	 5.78e+00	 4.78e-01	 8.01e-02	 63	 25	 15	  11	 1.57e-01	 2.31e-02	     0.28      2.57e-01	 3.78e-02	 61	 36	 19	   9	  0.56	     0.22	   0.28	   2.52	 62	 21	 12	3	   0	   0	 3	2MASS J19044942-3711139                 	             	             	                                                                                                    
     138  190605.2-375924   19 06 05.22   -37 59 24.9       18	 2.03e-01	 1.54e-02	   167.57	 8.00e+00	 3.19e-01	 2.42e-02	 11	  8	 85	  22	 5.17e-01	 2.05e-02	    21.47	 1.47e+01	 5.06e-01	 2.00e-02	 13	 13	122	  26	 2.74e-01	 9.98e-03	   -45.21	 6.89e+00	 2.43e-01	 8.84e-03	 18	 18	 60	   9	 9.14e-02	 9.41e-03	   -27.61	 2.37e+00	 9.53e-02	 9.81e-03	 24	 24	156	-999	 2.69e-02	 1.06e-02	     0.88      1.20e-02	 4.75e-03	 36	 36	 66	  10	  0.48	     1.98	   0.12	   0.24	 18	 18	 42	4	   0	   2	 4	2MFGC 14736                             	             	             	no SED fit, spatially unresolved in col. dens                                                       
     139  190644.1-371417   19 06 44.11   -37 14 17.7        2	-2.00e-02	 1.02e-02	     1.02	-7.88e+00	 2.46e-02	-1.25e-02	 80	 48	 86	-999	 6.96e-02	 2.01e-02	     0.24	 1.18e+01	 1.48e+00	 4.29e-01	 83	 63	135	  11	 1.80e-01	 2.01e-02	     0.36	 1.11e+01	 1.12e+00	 1.24e-01	 51	 32	154	  13	 1.82e-01	 5.85e-02	     0.31	 7.02e+00	 6.18e-01	 1.99e-01	 56	 32	133	  12	 1.54e-01	 7.79e-02	     0.30      2.90e-01	 1.46e-01	 54	 39	119	   9	  0.73	     0.33	   0.45	   2.20	 47	 35	171	3	   3	   0	 1	                                        	             	             	                                                                                                    
     140  190644.2-371646   19 06 44.26   -37 16 46.9     -999	 2.20e-02	 1.13e-02	     0.97	 1.06e+01	 7.82e-01	 4.02e-01	111	102	 47	-999	 5.57e-02	 1.98e-02	     0.19	 1.02e+01	 2.17e+00	 7.71e-01	 96	 90	 97	  13	 2.68e-01	 2.56e-02	     0.65	 2.17e+01	 3.94e+00	 3.76e-01	 71	 59	 63	  19	 3.71e-01	 5.52e-02	     0.76	 1.75e+01	 3.27e+00	 4.87e-01	 72	 58	112	  21	 3.86e-01	 6.86e-02	     0.91      1.62e+00	 2.88e-01	 70	 63	 81	  18	  1.48	     0.73	   1.08	   2.03	 62	 44	109	3	   1	   1	 3	                                        	             	             	                                                                                                    
     141  190651.9-365733   19 06 52.00   -36 57 33.1       26	 2.78e-01	 1.58e-02	    10.93	 1.33e+01	 6.75e-01	 3.84e-02	 13	  9	 41	  33	 6.83e-01	 3.49e-02	     2.09	 2.71e+01	 1.64e+00	 8.36e-02	 20	 13	166	  32	 4.69e-01	 4.47e-02	     0.76	 1.28e+01	 5.36e-01	 5.10e-02	 20	 18	167	  17	 2.42e-01	 5.83e-02	     0.41	 6.71e+00	 2.93e-01	 7.07e-02	 28	 24	145	  10	 1.39e-01	 6.30e-02	     0.26      1.71e-01	 7.76e-02	 43	 36	144	   7	  0.54	     0.29	   0.15	   1.86	 19	 18	168	5	   3	   0	-1	2MASX J19065170-3657305                 	             	             	low mass candidate                                                                                  
